plotID,insitu_mortdmg_max,insitu_peak_year,insitu_spike,insitu_burn,insitu_insect,insitu_dead_max,insitu_dist
MLBS_015,0.3382352941176471,2024,0.13823529411764707,0.0,0.016666666666666666,0.16129032258064516,0
MLBS_016,0.5740740740740741,2024,0.22624798711755234,0.0,0.0,0.4074074074074074,1
MLBS_017,0.2679738562091503,2024,0.07956805910770104,0.0,0.11940298507462686,0.17647058823529413,0
MLBS_018,0.38095238095238093,2025,0.12095238095238092,0.0,0.0,0.23529411764705882,0
MLBS_019,0.7959183673469388,2018,0.38415366146458585,0.0,0.42857142857142855,0.3469387755102041,1
MLBS_020,0.43333333333333335,2025,0.43333333333333335,0.0,0.0,0.2,1
MLBS_061,0.3944954128440367,2025,0.2673767687762401,0.0,0.015625,0.29914529914529914,1
MLBS_062,0.3670886075949367,2022,0.19267000294377393,0.0,0.12658227848101267,0.2,0
MLBS_063,0.3888888888888889,2025,0.2326388888888889,0.0,0.16363636363636364,0.22522522522522523,0
MLBS_064,0.5172413793103448,2018,0.3717868338557993,0.0,0.27586206896551724,0.25,1
MLBS_065,0.4655172413793104,2022,0.37027914614121515,0.0,0.01639344262295082,0.39655172413793105,1
MLBS_066,0.44329896907216493,2022,0.3675413933145892,0.0,0.041237113402061855,0.32989690721649484,1
MLBS_067,0.5176470588235293,2025,0.38833671399594316,0.0,0.1415929203539823,0.36470588235294116,1
MLBS_068,0.3177570093457944,2022,0.17757009345794392,0.0,0.008849557522123894,0.21495327102803738,0
MLBS_069,0.41025641025641024,2025,0.2966200466200466,0.0,0.10344827586206896,0.18181818181818182,1
MLBS_070,0.3770491803278688,2022,0.2676741803278688,0.0,0.0,0.2459016393442623,1
MLBS_071,0.4716981132075472,2022,0.33039376538146026,0.0,0.043478260869565216,0.42452830188679247,1
MLBS_072,0.20408163265306123,2022,0.14852607709750568,0.0,0.0,0.18,0
MLBS_073,0.3118279569892473,2022,0.2128180559991483,0.0,0.0970873786407767,0.21505376344086022,0
MLBS_074,0.3023255813953488,2022,0.16596194503171247,0.0,0.0625,0.22093023255813954,0
MLBS_075,0.3671875,2018,0.2485434322033898,0.0,0.1796875,0.2116788321167883,0
MLBS_076,0.20930232558139533,2022,0.09241920869827845,0.0,0.0,0.1564625850340136,0
ORNL_001,0.30303030303030304,2025,0.22895622895622897,0.0,0.0,0.14102564102564102,0
ORNL_002,0.3225806451612903,2025,0.2637571157495256,0.0,0.0,0.11940298507462686,1
ORNL_003,0.33854166666666663,2025,0.29958062770562766,0.0,0.0,0.16666666666666666,1
ORNL_004,0.36585365853658536,2025,0.25474254742547425,0.0,0.0,0.15,1
ORNL_006,0.22388059701492535,2025,0.21036708350141184,0.0,0.0,0.11428571428571428,0
ORNL_007,0.20143884892086333,2025,0.18183100578360845,0.0,0.0,0.05454545454545454,0
ORNL_008,0.27102803738317754,2025,0.2428590232986705,0.0,0.0,0.056818181818181816,0
ORNL_009,0.16433566433566435,2025,0.08741258741258742,0.0,0.0,0.0759493670886076,0
ORNL_010,0.21951219512195122,2025,0.19284552845528455,0.0,0.0,0.10975609756097561,0
ORNL_012,0.3902439024390244,2017,0.22357723577235775,0.0,0.0,0.2682926829268293,0
ORNL_014,0.29357798165137616,2025,0.23903252710592163,0.0,0.0,0.10714285714285714,0
ORNL_015,0.26153846153846155,2025,0.0,0.0,0.0,0.03076923076923077,0
ORNL_017,0.18478260869565216,2025,0.0,0.0,0.0,0.05434782608695652,0
ORNL_018,0.34210526315789475,2026,0.0,0.0,0.0,0.06578947368421052,0
ORNL_019,0.22784810126582278,2026,0.0,0.0,0.0,0.06329113924050633,0
ORNL_021,0.8275862068965517,2018,0.8043303929430633,0.0,0.0,0.8275862068965517,1
ORNL_027,0.3299492385786802,2021,0.2605047941342358,0.0,0.0,0.20833333333333334,1
ORNL_029,0.2892561983471075,2025,0.24238119834710747,0.0,0.0,0.17355371900826447,0
ORNL_031,0.6,2015,0.6,0.0,0.0,0.6,1
ORNL_032,0.10891089108910891,2017,0.038910891089108904,0.0,0.0,0.10891089108910891,0
ORNL_033,0.17567567567567569,2017,0.1010488100040339,0.0,0.0,0.13513513513513514,0
ORNL_035,0.15833333333333333,2017,0.033333333333333326,0.0,0.0,0.14166666666666666,0
ORNL_036,0.23232323232323232,2023,0.20202020202020202,0.0,0.0,0.06756756756756757,0
ORNL_037,0.12142857142857143,2023,0.046562261268143626,0.0,0.0,0.09852216748768473,0
ORNL_043,0.20618556701030927,2019,0.09254920337394562,0.0,0.0,0.15555555555555556,0
ORNL_044,0.012345679012345678,2018,0.012345679012345678,0.0,0.0,0.0,0
ORNL_045,0.34545454545454546,2023,0.26363636363636367,0.0,0.0,0.11206896551724138,1
ORNL_046,0.226890756302521,2023,0.13828316136581215,0.0,0.0,0.15789473684210525,0
ORNL_049,0.19594594594594594,2025,0.1480007404664939,0.0,0.0,0.11464968152866242,0
ORNL_050,0.3106060606060606,2023,0.2367805572503559,0.0,0.0,0.125,0
ORNL_051,0.17857142857142858,2023,0.17857142857142858,0.0,0.0,0.0196078431372549,0
ORNL_052,0.31521739130434784,2024,0.258765778401122,0.0,0.0,0.08661417322834646,1
ORNL_053,0.31052631578947365,2025,0.29965675057208235,0.0,0.0,0.06315789473684211,1
ORNL_054,0.4158415841584158,2023,0.37159379654779634,0.0,0.0,0.10891089108910891,1
ORNL_055,0.20689655172413793,2024,0.1279491833030853,0.0,0.0,0.13333333333333333,0
ORNL_056,0.29591836734693877,2024,0.2693226226660877,0.0,0.0,0.07142857142857142,1
ORNL_057,0.31967213114754095,2025,0.2613387978142076,0.0,0.0,0.10655737704918032,1
ORNL_058,0.3177570093457944,2024,0.24083393242271744,0.0,0.0,0.1308411214953271,0
ORNL_059,0.25,2024,0.20774647887323944,0.0,0.0,0.10714285714285714,0
ORNL_060,0.2,2015,0.05347985347985351,0.0,0.013333333333333334,0.13253012048192772,0
ORNL_061,0.3007518796992481,2024,0.2368249390599787,0.0,0.0,0.11278195488721804,0
ORNL_062,0.32,2024,0.2496875,0.0,0.0,0.08396946564885496,0
ORNL_063,0.13533834586466165,2024,0.10163048069612232,0.0,0.0,0.07446808510638298,0
ORNL_066,0.5454545454545454,2018,0.5454545454545454,0.0,0.0,0.5454545454545454,1
ORNL_067,0.29411764705882354,2026,0.0,0.0,0.0,0.0784313725490196,0
ORNL_068,0.18867924528301888,2026,0.0,0.0,0.0,0.09433962264150944,0
OSBS_001,0.29411764705882354,2021,0.04821600771456125,0.0,0.0,0.16393442622950818,0
OSBS_002,0.5841584158415842,2021,0.4990520328628608,0.0,0.0,0.45544554455445546,1
OSBS_003,0.17391304347826086,2021,0.14266304347826086,0.0,0.010869565217391304,0.07608695652173914,0
OSBS_004,0.7572815533980581,2021,0.6597205777883021,0.0,0.0072992700729927005,0.6116504854368932,1
OSBS_005,0.9803921568627451,2021,0.960392156862745,0.0,0.05660377358490566,0.9803921568627451,1
OSBS_006,0.38125,2021,0.062101063829787195,0.0,0.0,0.38125,0
OSBS_007,0.3333333333333333,2021,0.10606060606060605,0.0,0.007575757575757576,0.2727272727272727,0
OSBS_008,0.7234042553191489,2021,0.549491211840888,0.0,0.08695652173913043,0.48936170212765956,1
OSBS_009,0.2058823529411765,2015,0.14030858244937322,0.0,0.014705882352941176,0.04411764705882353,0
OSBS_010,0.1511627906976744,2016,0.028355773153814767,0.0,0.023255813953488372,0.10526315789473684,0
OSBS_011,0.19186046511627908,2016,0.0,0.0,0.011627906976744186,0.01744186046511628,0
OSBS_013,0.15789473684210525,2016,0.0,0.0,0.03508771929824561,0.03508771929824561,0
OSBS_014,0.28260869565217395,2015,0.0,0.0,0.0,0.08695652173913043,0
OSBS_015,0.08737864077669902,2016,0.08737864077669902,0.0,0.0,0.02127659574468085,0
OSBS_016,0.10416666666666666,2016,0.0,0.0,0.0,0.041666666666666664,0
OSBS_022,0.0,2016,0.0,0.0,0.0,0.0,0
OSBS_023,0.6153846153846154,2016,0.6153846153846154,0.0,0.0,0.0,1
OSBS_025,0.874074074074074,2023,0.8305958132045088,0.0,0.043478260869565216,0.788659793814433,1
OSBS_026,0.9554655870445344,2022,0.9166306355882238,0.0,0.018867924528301886,0.8259109311740891,1
OSBS_027,0.8258426966292135,2020,0.7107347829601487,0.0,0.011235955056179775,0.6573033707865169,1
OSBS_028,0.9021739130434783,2024,0.8368144359192953,0.0,0.014925373134328358,0.8043478260869565,1
OSBS_029,0.7101449275362319,2022,0.5507246376811594,0.0,0.03529411764705882,0.15942028985507245,1
OSBS_030,0.3582089552238806,2023,0.27083031444718153,0.0,0.016129032258064516,0.26865671641791045,1
OSBS_031,0.8860759493670886,2025,0.6968867601778994,0.0,0.02702702702702703,0.7215189873417721,1
OSBS_032,0.6911764705882353,2023,0.5644159072079535,0.0,0.014705882352941176,0.391304347826087,1
OSBS_033,0.5625,2016,0.353544776119403,0.0,0.014925373134328358,0.265625,1
OSBS_034,0.7647058823529411,2016,0.708367854183927,0.0,0.028169014084507043,0.40625,1
OSBS_035,0.8212290502793296,2016,0.7449958664228273,0.0,0.05,0.4326923076923077,1
OSBS_036,0.8480000000000001,2023,0.5743157894736843,0.0,0.0,0.512,1
OSBS_037,0.9173553719008265,2016,0.8744982290436837,0.0,0.0,0.5952380952380952,1
OSBS_038,0.5789473684210527,2023,0.448512585812357,0.0,0.012048192771084338,0.32456140350877194,1
OSBS_039,0.5877862595419847,2023,0.3954785672342924,0.0,0.05,0.5038167938931297,1
OSBS_040,0.5446428571428572,2016,0.33972482435597195,0.0,0.0136986301369863,0.37254901960784315,1
OSBS_041,0.9051724137931034,2016,0.8892993979200876,0.0,0.0,0.6597938144329897,1
OSBS_042,0.5241935483870968,2016,0.39581517000871835,0.0,0.013513513513513514,0.41714285714285715,1
OSBS_043,0.5319148936170213,2016,0.28191489361702127,0.0,0.023809523809523808,0.30864197530864196,1
OSBS_044,0.6528497409326425,2024,0.38012246820536977,0.0,0.06896551724137931,0.6010362694300518,1
OSBS_048,0.32432432432432434,2015,0.10210210210210213,0.0,0.0,0.24324324324324326,0
OSBS_050,0.0,2015,0.0,0.0,0.0,0.0,0
OSBS_051,0.125,2015,0.125,0.0,0.125,0.0,0
OSBS_063,0.15217391304347827,2021,0.0,0.0,0.021739130434782608,0.0,0
OSBS_067,0.4411764705882353,2021,0.0,0.0,0.0,0.3235294117647059,1
RMNP_001,0.3655913978494624,2025,0.20134019011999377,0.0,0.0,0.1881720430107527,0
RMNP_002,0.2535211267605634,2020,0.08018779342723004,0.0,0.014285714285714285,0.22535211267605634,0
RMNP_003,0.25806451612903225,2025,0.05376344086021506,0.0,0.010752688172043012,0.16842105263157894,0
RMNP_004,0.1968503937007874,2025,0.11811023622047245,0.0,0.015748031496062992,0.13385826771653545,0
RMNP_005,0.1504424778761062,2025,0.058005503086190235,0.0,0.0,0.09734513274336283,0
RMNP_006,0.13793103448275862,2025,0.03376436781609196,0.0,0.0,0.07432432432432433,0
RMNP_007,0.4205607476635514,2025,0.08722741433021802,0.0,0.009345794392523364,0.3177570093457944,1
RMNP_008,0.1951219512195122,2025,0.06525182134938232,0.0,0.006493506493506494,0.12804878048780488,0
RMNP_009,0.19767441860465118,2025,0.15355677154582764,0.0,0.0,0.12790697674418605,0
RMNP_010,0.18181818181818182,2025,0.10848484848484849,0.0,0.0053475935828877,0.09090909090909091,0
RMNP_011,0.4227642276422764,2025,0.1252435664852516,0.0,0.0,0.373015873015873,1
RMNP_012,0.24,2025,0.10805555555555554,0.0,0.013333333333333334,0.12666666666666668,0
RMNP_013,0.2887700534759359,2020,0.05221091369098965,0.0,0.0,0.28342245989304815,0
RMNP_014,0.12698412698412698,2025,0.036075036075036065,0.0,0.0,0.07936507936507936,0
RMNP_015,0.1651376146788991,2018,0.09583068398582978,0.0,0.009174311926605505,0.13761467889908258,0
RMNP_016,0.4056603773584906,2025,0.2494103773584906,0.0,0.0,0.203125,1
RMNP_017,0.2028985507246377,2025,0.04160822814399254,0.0,0.0,0.14492753623188406,0
RMNP_018,0.41891891891891897,2020,0.05127186009538953,0.0,0.013513513513513514,0.32432432432432434,1
RMNP_019,0.463855421686747,2025,0.37294633077765604,0.0,0.0,0.25301204819277107,1
RMNP_020,0.23595505617977527,2020,0.0026217228464419373,0.0,0.0,0.2111111111111111,0
RMNP_041,0.5109489051094891,2025,0.15430554846613248,0.0,0.021897810218978103,0.35714285714285715,1
RMNP_042,0.4838709677419355,2024,0.4235261401557286,0.0,0.0,0.09448818897637795,1
RMNP_043,0.5800000000000001,2024,0.5305494505494506,0.0,0.0,0.05660377358490566,1
RMNP_044,0.825,2021,0.712218045112782,0.0,0.02586206896551724,0.1206896551724138,1
RMNP_045,0.5948905109489051,2024,0.4200653361237303,0.0,0.016736401673640166,0.17482517482517482,1
RMNP_046,1.0,2024,1.0,0.0,0.0,0.12941176470588237,1
RMNP_047,0.29545454545454547,2023,0.29545454545454547,0.0,0.0,0.2857142857142857,1
RMNP_048,0.2571428571428572,2023,0.055219780219780246,0.0,0.0,0.20202020202020202,0
RMNP_049,0.2768595041322314,2018,0.2768595041322314,0.0,0.004132231404958678,0.2603305785123967,1
SCBI_002,0.176,2018,0.02756249999999999,0.0,0.024,0.0390625,0
SCBI_003,0.24096385542168675,2023,0.0063959541871188574,0.0,0.012345679012345678,0.12962962962962962,0
SCBI_004,0.06134969325153374,2018,0.03715614486443697,0.0,0.0,0.024193548387096774,0
SCBI_005,0.21052631578947367,2018,0.0,0.0,0.10526315789473684,0.10526315789473684,0
SCBI_007,0.2912621359223301,2018,0.10569512561305175,0.0,0.0,0.27184466019417475,0
SCBI_008,0.09259259259259259,2023,0.0004873294346978557,0.0,0.009259259259259259,0.05263157894736842,0
SCBI_010,0.3216374269005848,2023,0.07163742690058478,0.0,0.0,0.21637426900584794,0
SCBI_011,0.32978723404255317,2018,0.144602048857368,0.0,0.012345679012345678,0.2553191489361702,0
SCBI_013,0.13333333333333333,2023,0.0355889724310777,0.0,0.022556390977443608,0.09333333333333334,0
SCBI_014,0.4390243902439025,2017,0.41774779449922167,0.0,0.0,0.17073170731707318,1
SCBI_015,0.19736842105263158,2018,0.06723143475126173,0.0,0.0136986301369863,0.039473684210526314,0
SCBI_016,0.1569767441860465,2024,0.04186883051698176,0.0,0.005813953488372093,0.0872093023255814,0
SCBI_017,0.14655172413793105,2023,0.0036945812807882006,0.0,0.0,0.07142857142857142,0
SCBI_018,0.20270270270270271,2017,0.12270270270270271,0.0,0.0,0.13513513513513514,0
SCBI_019,0.3571428571428571,2023,0.0,0.0,0.0,0.21428571428571427,0
SCBI_021,0.07142857142857142,2023,0.0,0.0,0.0,0.017857142857142856,0
SCBI_022,0.17777777777777776,2024,0.0,0.0,0.0,0.14444444444444443,0
SCBI_023,0.2,2023,0.2,0.0,0.0,0.2,0
SCBI_045,0.6235294117647059,2019,0.3674318507890961,0.0,0.12941176470588237,0.39436619718309857,1
SCBI_046,0.28415300546448086,2020,0.20722992854140393,0.0,0.02185792349726776,0.109375,0
SCBI_047,0.3150684931506849,2025,0.15881849315068491,0.0,0.017391304347826087,0.2054794520547945,0
SCBI_048,0.3370786516853933,2017,0.08901663618151734,0.0,0.0,0.2833333333333333,0
SCBI_049,0.27380952380952384,2019,0.18290043290043292,0.0,0.02912621359223301,0.13095238095238096,0
SCBI_050,0.4434782608695652,2025,0.2637029799706888,0.0,0.04395604395604396,0.3130434782608696,1
SCBI_051,0.26618705035971224,2025,0.21299556099801012,0.0,0.0,0.2014388489208633,0
SCBI_052,0.4444444444444444,2020,0.3194444444444444,0.0,0.05555555555555555,0.2638888888888889,1
SCBI_053,0.32,2020,0.2914285714285714,0.0,0.027522935779816515,0.12,1
SCBI_054,0.41007194244604317,2018,0.11092664330074403,0.0,0.03546099290780142,0.2689655172413793,1
SCBI_055,0.19902912621359223,2025,0.10468950357208279,0.0,0.008064516129032258,0.14563106796116504,0
SCBI_056,0.4,2018,0.1722772277227723,0.0,0.007142857142857143,0.22535211267605634,0
SCBI_057,0.25806451612903225,2020,0.10712111990261716,0.0,0.016129032258064516,0.19672131147540983,0
SCBI_058,0.5396825396825397,2020,0.37689184200812104,0.0,0.05405405405405406,0.25675675675675674,1
SCBI_061,0.4067796610169492,2025,0.1436217662801071,0.0,0.015384615384615385,0.3898305084745763,1
SCBI_062,0.2222222222222222,2020,0.06255835667600373,0.0,0.047619047619047616,0.12195121951219512,0
SCBI_063,0.31868131868131866,2025,0.2837162837162837,0.0,0.024096385542168676,0.25274725274725274,1
SCBI_064,0.31007751937984496,2025,0.270077519379845,0.0,0.04195804195804196,0.20930232558139536,1
SCBI_066,0.23404255319148937,2017,0.10168961201501878,0.0,0.022222222222222223,0.1323529411764706,0
SCBI_067,0.47863247863247865,2021,0.2528260270195754,0.0,0.03636363636363636,0.23255813953488372,1
SCBI_071,0.2457627118644068,2023,0.0,0.0,0.00847457627118644,0.09322033898305085,0
SERC_001,0.15384615384615385,2019,0.08111888111888113,0.0,0.0,0.06451612903225806,0
SERC_002,0.3103448275862069,2024,0.21092962290784434,0.0,0.0,0.19827586206896552,0
SERC_003,0.32,2024,0.21423076923076922,0.0,0.0,0.09333333333333334,0
SERC_004,0.21686746987951808,2019,0.09186746987951808,0.0,0.0,0.17073170731707318,0
SERC_005,0.14285714285714285,2016,0.04851752021563341,0.0,0.0,0.14285714285714285,0
SERC_006,0.1568627450980392,2019,0.06475748194014447,0.0,0.006578947368421052,0.13559322033898305,0
SERC_009,0.23809523809523808,2016,0.01750700280112044,0.0,0.0,0.10714285714285714,0
SERC_010,0.2608695652173913,2019,0.10297482837528604,0.0,0.0,0.043478260869565216,0
SERC_011,0.14893617021276595,2025,0.004199328107502787,0.0,0.0,0.10294117647058823,0
SERC_012,0.27450980392156865,2016,0.09709044908285897,0.0,0.0,0.17647058823529413,0
SERC_013,0.17857142857142858,2019,0.016806722689075626,0.0,0.0,0.11764705882352941,0
SERC_014,0.1864406779661017,2019,0.11096897985289415,0.0,0.0,0.0847457627118644,0
SERC_016,0.16666666666666666,2025,0.10283687943262411,0.0,0.0,0.0425531914893617,0
SERC_017,0.30158730158730157,2025,0.19389499389499387,0.0,0.0,0.1,0
SERC_019,0.2692307692307692,2025,0.1358974358974359,0.0,0.0,0.21153846153846154,0
SERC_021,0.3,2025,0.1163265306122449,0.0,0.0,0.16326530612244897,0
SERC_022,0.4285714285714286,2016,0.17540687160940327,0.0,0.0,0.2,1
SERC_043,0.18072289156626506,2022,0.11708652792990143,0.0,0.0,0.08571428571428572,0
SERC_044,0.2368421052631579,2022,0.224937343358396,0.0,0.0,0.18292682926829268,0
SERC_045,0.45714285714285713,2018,0.3846790890269151,0.0,0.0,0.12857142857142856,1
SERC_046,0.08108108108108109,2015,0.0,0.0,0.010810810810810811,0.07027027027027027,0
SERC_047,0.11428571428571428,2022,0.06798941798941799,0.0,0.0,0.07627118644067797,0
SERC_048,0.2777777777777778,2016,0.18162393162393164,0.0,0.07407407407407407,0.09615384615384616,0
SERC_049,0.1782178217821782,2021,0.16523080879516522,0.0,0.0,0.03333333333333333,0
SERC_050,0.22340425531914895,2018,0.1914893617021277,0.0,0.0,0.043010752688172046,0
SERC_051,0.3055555555555556,2018,0.24305555555555558,0.0,0.0,0.11214953271028037,0
SERC_052,0.25316455696202533,2022,0.19000666222518323,0.0,0.0,0.08163265306122448,0
SERC_053,0.12857142857142856,2016,0.0857142857142857,0.0,0.0,0.07142857142857142,0
SERC_054,0.14814814814814814,2022,0.11243386243386243,0.0,0.0,0.07407407407407407,0
SERC_055,0.42424242424242425,2023,0.2891072891072891,0.0,0.012048192771084338,0.32323232323232326,1
SERC_056,0.14754098360655737,2023,0.11420765027322405,0.0,0.0,0.04918032786885246,0
SERC_057,0.1764705882352941,2023,0.09313725490196077,0.0,0.0,0.12,0
SERC_058,0.16666666666666669,2016,0.09523809523809526,0.0,0.0,0.13095238095238096,0
SERC_059,0.1743119266055046,2016,0.11749374478732277,0.0,0.0,0.1743119266055046,0
SERC_060,0.22388059701492535,2023,0.20693144447255246,0.0,0.0,0.04477611940298507,0
SERC_061,0.13186813186813187,2017,0.06776556776556777,0.0,0.0,0.10989010989010989,0
SERC_062,0.16814159292035397,2018,0.07723250201126305,0.0,0.0,0.09090909090909091,0
SERC_067,0.3917525773195876,2022,0.31035722848237834,0.0,0.0,0.06382978723404255,1
SERC_073,0.16176470588235295,2022,0.09509803921568628,0.0,0.0,0.022222222222222223,0
SOAP_001,0.25,2020,0.0,0.0,0.0,0.225,0
SOAP_002,0.5454545454545454,2025,0.2351097178683385,0.0,0.0,0.45454545454545453,1
SOAP_003,0.35211267605633806,2019,0.31365113759479957,0.0,0.0,0.28169014084507044,1
SOAP_004,0.28125,2019,0.13651315789473684,0.0,0.0,0.234375,0
SOAP_006,0.3333333333333333,2019,0.2635658914728682,0.0,0.0,0.3333333333333333,1
SOAP_007,0.15,2019,0.019565217391304346,0.0,0.0,0.13043478260869565,0
SOAP_008,0.3333333333333333,2025,0.02298850574712641,0.0,0.0,0.3333333333333333,0
SOAP_009,0.24,2025,0.008518518518518509,0.0,0.0,0.24,0
SOAP_010,0.12658227848101267,2025,0.008935219657483257,0.0,0.0,0.10294117647058823,0
SOAP_011,0.14482758620689656,2025,0.0,0.0,0.0,0.1310344827586207,0
SOAP_012,0.06976744186046512,2025,0.0008019246190858059,0.0,0.0,0.06976744186046512,0
SOAP_013,0.3,2025,0.04999999999999999,0.0,0.0,0.3,0
SOAP_015,0.3833333333333333,2019,0.1722222222222222,0.0,0.0,0.3333333333333333,0
SOAP_016,0.75,2019,0.75,0.0,0.0,0.75,1
SOAP_017,0.2909090909090909,2019,0.1393939393939394,0.0,0.0,0.2909090909090909,0
SOAP_018,0.2727272727272727,2019,0.1893939393939394,0.0,0.0,0.2727272727272727,0
SOAP_019,0.6666666666666666,2019,0.5757575757575757,0.0,0.0,0.6666666666666666,1
SOAP_020,0.10526315789473684,2025,0.05859649122807017,0.0,0.0,0.10526315789473684,0
SOAP_021,0.1625,2019,0.11902173913043479,0.0,0.0,0.15,0
SOAP_022,0.05940594059405941,2025,0.0,0.0,0.0,0.04950495049504951,0
SOAP_024,0.43956043956043955,2025,0.0,0.0,0.0,0.43956043956043955,1
SOAP_031,0.2876712328767123,2015,0.1334862108502806,0.0,0.0136986301369863,0.1917808219178082,0
